"chrom","chrompos","abspos"
8,72794871,1465590561
8,73008648,1465804338
8,73239782,1466035472
8,73457865,1466253555
8,73670125,1466465815
8,73890887,1466686577
8,74111774,1466907464
8,74335418,1467131108
8,74551253,1467346943
8,74779946,1467575636
8,75014799,1467810489
8,75235200,1468030890
8,75460583,1468256273
8,75680354,1468476044
8,75898508,1468694198
8,76112904,1468908594
8,76343262,1469138952
8,76571645,1469367335
8,76783170,1469578860
8,76996074,1469791764
8,77207798,1470003488
8,77432428,1470228118
8,77638683,1470434373
8,77846626,1470642316
8,78071863,1470867553
8,78288005,1471083695
8,78495587,1471291277
8,78706777,1471502467
8,78929030,1471724720
8,79143376,1471939066
8,79357489,1472153179
8,79569965,1472365655
8,79787756,1472583446
8,80000338,1472796028
8,80222843,1473018533
8,80437372,1473233062
8,80656834,1473452524
8,80875058,1473670748
8,81100613,1473896303
8,81342494,1474138184
8,81570357,1474366047
8,81787526,1474583216
8,82000640,1474796330
8,82218212,1475013902
8,82440961,1475236651
8,82658045,1475453735
8,82882927,1475678617
8,83102594,1475898284
8,83317776,1476113466
8,83539191,1476334881
8,83744886,1476540576
8,83955084,1476750774
8,84170347,1476966037
8,84392914,1477188604
8,84617286,1477412976
8,84842337,1477638027
8,85060871,1477856561
8,85270103,1478065793
8,85493821,1478289511
8,85716006,1478511696
8,85947731,1478743421
8,86177081,1478972771
8,86893805,1479689495
8,87104814,1479900504
8,87323753,1480119443
8,87540406,1480336096
8,87760979,1480556669
8,87982596,1480778286
8,88196538,1480992228
8,88439241,1481234931
8,88666770,1481462460
8,88883790,1481679480
8,89095217,1481890907
8,89312217,1482107907
8,89527514,1482323204
8,89759834,1482555524
8,89978766,1482774456
8,90199236,1482994926
8,90425178,1483220868
8,90660382,1483456072
8,90889505,1483685195
8,91111072,1483906762
8,91325445,1484121135
8,91554591,1484350281
8,91772962,1484568652
8,91981781,1484777471
8,92195759,1484991449
8,92410784,1485206474
8,92641282,1485436972
8,92868723,1485664413
8,93090162,1485885852
8,93312252,1486107942
8,93537752,1486333442
8,93748045,1486543735
8,93955737,1486751427
8,94167549,1486963239
8,94378741,1487174431
8,94605133,1487400823
8,94829606,1487625296
8,95062048,1487857738
8,95279542,1488075232
8,95500699,1488296389
8,95733605,1488529295
8,95964790,1488760480
8,96186777,1488982467
8,96403577,1489199267
8,96629320,1489425010
8,96848621,1489644311
8,97065309,1489860999
8,97285607,1490081297
8,97500930,1490296620
8,97714075,1490509765
8,97928819,1490724509
8,98146201,1490941891
8,98372245,1491167935
8,98608925,1491404615
8,98849491,1491645181
8,99073896,1491869586
8,99296523,1492092213
8,99507461,1492303151
8,99748621,1492544311
8,99979640,1492775330
8,100211180,1493006870
8,100441781,1493237471
8,100665488,1493461178
8,100887199,1493682889
8,101122484,1493918174
8,101347296,1494142986
8,101566466,1494362156
8,101792444,1494588134
8,102024222,1494819912
8,102237453,1495033143
8,102456543,1495252233
8,102671720,1495467410
8,102895134,1495690824
8,103113728,1495909418
8,103335531,1496131221
8,103564537,1496360227
8,103783512,1496579202
8,104010807,1496806497
8,104223130,1497018820
8,104439141,1497234831
8,104665418,1497461108
8,104891984,1497687674
8,105108268,1497903958
8,105330923,1498126613
8,105542192,1498337882
8,105761847,1498557537
8,105970471,1498766161
8,106184129,1498979819
8,106399771,1499195461
8,106609723,1499405413
8,106823656,1499619346
8,107049392,1499845082
8,107267491,1500063181
8,107479041,1500274731
8,107693269,1500488959
8,107914198,1500709888
8,108132080,1500927770
8,108343246,1501138936
8,108552134,1501347824
8,108776545,1501572235
8,108998164,1501793854
8,109234503,1502030193
8,109448667,1502244357
8,109666995,1502462685
8,109877314,1502673004
8,110097109,1502892799
8,110310962,1503106652
8,110530873,1503326563
8,110740944,1503536634
8,110967123,1503762813
8,111181003,1503976693
8,111397260,1504192950
8,111612554,1504408244
8,111819072,1504614762
8,112037069,1504832759
8,112251486,1505047176
8,112461318,1505257008
8,112679256,1505474946
8,112889676,1505685366
8,113103683,1505899373
8,113324145,1506119835
8,113531908,1506327598
8,113749504,1506545194
8,113959726,1506755416
8,114165529,1506961219
8,114377310,1507173000
8,114595173,1507390863
8,114808069,1507603759
8,115028166,1507823856
8,115254855,1508050545
8,115472814,1508268504
8,115698166,1508493856
8,115908827,1508704517
8,116123416,1508919106
8,116338596,1509134286
8,116551470,1509347160
8,116755374,1509551064
8,116971384,1509767074
8,117182463,1509978153
8,117400556,1510196246
8,117621422,1510417112
8,117835758,1510631448
8,118050742,1510846432
8,118262067,1511057757
8,118478602,1511274292
8,118693895,1511489585
8,118906854,1511702544
8,119121148,1511916838
8,119334399,1512130089
8,119548086,1512343776
8,119768408,1512564098
8,119982403,1512778093
8,120200131,1512995821
8,120435900,1513231590
8,120667150,1513462840
8,120892110,1513687800
8,121127567,1513923257
8,121350253,1514145943
8,121568309,1514363999
8,121788968,1514584658
8,122000692,1514796382
8,122224657,1515020347
8,122445774,1515241464
8,122665767,1515461457
8,122883405,1515679095
8,123105422,1515901112
8,123328466,1516124156
8,123545195,1516340885
8,123755713,1516551403
8,123969637,1516765327
8,124194065,1516989755
8,124424049,1517219739
8,124646630,1517442320
8,124857148,1517652838
8,125074739,1517870429
8,125292081,1518087771
8,125518846,1518314536
8,125735691,1518531381
8,125957381,1518753071
8,126170415,1518966105
8,126395257,1519190947
8,126620043,1519415733
8,126835166,1519630856
8,127047229,1519842919
8,127263701,1520059391
8,127493878,1520289568
8,127711236,1520506926
8,127932268,1520727958
8,128152704,1520948394
8,128371695,1521167385
8,128587815,1521383505
8,128807890,1521603580
8,129028311,1521824001
8,129237088,1522032778
8,129450319,1522246009
8,129665954,1522461644
8,129901774,1522697464
8,130118900,1522914590
8,130331434,1523127124
8,130548313,1523344003
8,130768126,1523563816
8,130988723,1523784413
8,131210550,1524006240
8,131417835,1524213525
8,131632815,1524428505
8,131844776,1524640466
8,132051134,1524846824
8,132283663,1525079353
8,132502805,1525298495
8,132722383,1525518073
8,132947007,1525742697
8,133161257,1525956947
8,133372838,1526168528
8,133581653,1526377343
8,133799291,1526594981
8,134003897,1526799587
8,134208789,1527004479
8,134417928,1527213618
8,134632594,1527428284
8,134848220,1527643910
8,135062409,1527858099
8,135280217,1528075907
8,135494834,1528290524
8,135708925,1528504615
8,135920002,1528715692
8,136128949,1528924639
8,136346790,1529142480
8,136559764,1529355454
8,136766783,1529562473
8,136996584,1529792274
8,137211591,1530007281
8,137419956,1530215646
8,137634800,1530430490
8,137848669,1530644359
8,138069426,1530865116
8,138285393,1531081083
8,138496576,1531292266
8,138710508,1531506198
8,138932121,1531727811
8,139158686,1531954376
8,139379614,1532175304
8,139593569,1532389259
8,139806082,1532601772
8,140020066,1532815756
8,140231797,1533027487
8,140442786,1533238476
8,140649601,1533445291
8,140857030,1533652720
8,141069049,1533864739
8,141282012,1534077702
8,141522004,1534317694
8,141742701,1534538391
8,141955716,1534751406
8,142179455,1534975145
8,142391280,1535186970
8,142599340,1535395030
8,142884551,1535680241
8,143105041,1535900731
8,143312875,1536108565
8,143521859,1536317549
8,143727774,1536523464
8,143948946,1536744636
8,144184404,1536980094
8,144407179,1537202869
8,144620314,1537416004
8,144848138,1537643828
8,145531767,1538327457
8,145754227,1538549917
8,145990402,1538786092
8,146232982,1539028672
9,394722,1539554434
9,611236,1539770948
9,838169,1539997881
9,1055886,1540215598
9,1284402,1540444114
9,1499427,1540659139
9,1721609,1540881321
9,1949291,1541109003
9,2157715,1541317427
9,2371863,1541531575
9,2595939,1541755651
9,2806623,1541966335
9,3021046,1542180758
9,3238212,1542397924
9,3453836,1542613548
9,3675405,1542835117
9,3889707,1543049419
9,4096473,1543256185
9,4311631,1543471343
9,4539380,1543699092
9,4763724,1543923436
9,4993416,1544153128
9,5221198,1544380910
9,5459537,1544619249
9,5687975,1544847687
9,5908150,1545067862
9,6139291,1545299003
9,6392807,1545552519
9,6620610,1545780322
9,6869532,1546029244
9,7080294,1546240006
9,7299124,1546458836
9,7509414,1546669126
9,7728398,1546888110
9,7944554,1547104266
9,8166881,1547326593
9,8383727,1547543439
9,8588028,1547747740
9,8798464,1547958176
9,9012108,1548171820
9,9221522,1548381234
9,9438600,1548598312
9,9644358,1548804070
9,9858957,1549018669
9,10074448,1549234160
9,10287499,1549447211
9,10503391,1549663103
9,10713392,1549873104
9,10942240,1550101952
9,11159547,1550319259
9,11373903,1550533615
9,11586894,1550746606
9,11810146,1550969858
9,12028719,1551188431
9,12242048,1551401760
9,12459321,1551619033
9,12671412,1551831124
9,12881040,1552040752
9,13101307,1552261019
9,13312787,1552472499
9,13528742,1552688454
9,13742393,1552902105
9,13954144,1553113856
9,14165666,1553325378
9,14371856,1553531568
9,14583702,1553743414
9,14800087,1553959799
9,15034043,1554193755
9,15258454,1554418166
9,15491571,1554651283
9,15740277,1554899989
9,15972428,1555132140
9,16186231,1555345943
9,16400652,1555560364
9,16612398,1555772110
9,16824837,1555984549
9,17049112,1556208824
9,17293389,1556453101
9,17505405,1556665117
9,17727995,1556887707
9,17947114,1557106826
9,18155767,1557315479
9,18374651,1557534363
9,18589949,1557749661
9,18808127,1557967839
9,19032168,1558191880
9,19282443,1558442155
9,19510605,1558670317
9,19731823,1558891535
9,19958068,1559117780
9,20179353,1559339065
9,20394382,1559554094
9,20604327,1559764039
9,20824878,1559984590
9,21038927,1560198639
9,21281458,1560441170
9,21504265,1560663977
9,21723094,1560882806
9,21946514,1561106226
9,22165402,1561325114
9,22391684,1561551396
9,22616483,1561776195
9,22842227,1562001939
9,23056885,1562216597
9,23274772,1562434484
9,23488834,1562648546
9,23696765,1562856477
9,23906278,1563065990
9,24137690,1563297402
9,24361157,1563520869
9,24581897,1563741609
9,24805239,1563964951
9,25020185,1564179897
9,25250973,1564410685
9,25463918,1564623630
9,25676903,1564836615
9,25888765,1565048477
9,26111115,1565270827
9,26326905,1565486617
9,26544497,1565704209
9,26760899,1565920611
9,26986976,1566146688
9,27208667,1566368379
9,27434545,1566594257
9,27652274,1566811986
9,27871869,1567031581
9,28076682,1567236394
9,28301113,1567460825
9,28521553,1567681265
9,28739448,1567899160
9,28949201,1568108913
9,29167138,1568326850
9,29386501,1568546213
9,29602705,1568762417
9,29815028,1568974740
9,30027646,1569187358
9,30242521,1569402233
9,30456246,1569615958
9,30678815,1569838527
9,30895036,1570054748
9,31117522,1570277234
9,31345373,1570505085
9,31563879,1570723591
9,31773715,1570933427
9,32002286,1571161998
9,32246763,1571406475
9,32463989,1571623701
9,32693227,1571852939
9,32917271,1572076983
9,33150340,1572310052
9,33374811,1572534523
9,33686083,1572845795
9,33940320,1573100032
9,34193002,1573352714
9,34426315,1573586027
9,34646142,1573805854
9,34887996,1574047708
9,35114943,1574274655
9,35349661,1574509373
9,35569226,1574728938
9,35793022,1574952734
9,36009348,1575169060
9,36232695,1575392407
9,36471144,1575630856
9,36718868,1575878580
9,36926260,1576085972
9,37148691,1576308403
9,37363251,1576522963
9,37586504,1576746216
9,37805664,1576965376
9,38024646,1577184358
9,38240074,1577399786
9,38455271,1577614983
9,71117383,1610277095
9,71333410,1610493122
9,71541365,1610701077
9,71772214,1610931926
9,71995575,1611155287
9,72234005,1611393717
9,72449724,1611609436
9,72664399,1611824111
9,72893674,1612053386
9,73112074,1612271786
9,73361116,1612520828
9,73571611,1612731323
9,73779422,1612939134
9,73997596,1613157308
9,74214475,1613374187
9,74431251,1613590963
9,74658574,1613818286
9,74894478,1614054190
9,75124620,1614284332
9,75348657,1614508369
9,75564369,1614724081
9,75774374,1614934086
9,75988371,1615148083
9,76196293,1615356005
9,76406197,1615565909
9,76619209,1615778921
9,76844817,1616004529
9,77059185,1616218897
9,77266797,1616426509
9,77484350,1616644062
9,77706550,1616866262
9,77935738,1617095450
9,78157488,1617317200
9,78379530,1617539242
9,78599405,1617759117
9,78809045,1617968757
9,79034139,1618193851
9,79261152,1618420864
9,79484130,1618643842
9,79710186,1618869898
9,79931852,1619091564
9,80157433,1619317145
9,80383381,1619543093
9,80595745,1619755457
9,80834007,1619993719
9,81057133,1620216845
9,81272821,1620432533
9,81482785,1620642497
9,81695692,1620855404
9,81915207,1621074919
9,82135072,1621294784
9,82348495,1621508207
9,82562422,1621722134
9,82777639,1621937351
9,82991113,1622150825
9,83209193,1622368905
9,83442029,1622601741
9,83659494,1622819206
9,83878833,1623038545
9,84101468,1623261180
9,84322909,1623482621
9,84591540,1623751252
9,84811683,1623971395
9,85032319,1624192031
9,85246440,1624406152
9,85468123,1624627835
9,85686988,1624846700
9,85907741,1625067453
9,86119553,1625279265
9,86341914,1625501626
9,86626439,1625786151
9,86851782,1626011494
9,87077276,1626236988
9,87295227,1626454939
9,87501651,1626661363
9,87714825,1626874537
9,87930864,1627090576
9,88156426,1627316138
9,88394620,1627554332
9,88658654,1627818366
9,88908523,1628068235
9,89141331,1628301043
9,89359843,1628519555
9,89571725,1628731437
9,89786804,1628946516
9,90001154,1629160866
9,90226716,1629386428
9,90443216,1629602928
9,90703124,1629862836
9,90966097,1630125809
9,91201591,1630361303
9,91421109,1630580821
9,91638580,1630798292
9,91854835,1631014547
9,92068713,1631228425
9,92739754,1631899466
9,92954884,1632114596
9,93192742,1632352454
9,93402323,1632562035
9,93633810,1632793522
9,93846065,1633005777
9,94066020,1633225732
9,94284043,1633443755
9,94505154,1633664866
9,94720312,1633880024
9,94966565,1634126277
9,95194848,1634354560
9,95426125,1634585837
9,95671707,1634831419
9,95897265,1635056977
9,96121251,1635280963
9,96340258,1635499970
9,96556636,1635716348
9,96771794,1635931506
9,97354153,1636513865
9,97581162,1636740874
9,97796802,1636956514
9,98009961,1637169673
9,98234812,1637394524
9,98446463,1637606175
9,98665928,1637825640
9,98879533,1638039245
9,99099968,1638259680
9,99333256,1638492968
9,99917021,1639076733
9,100180104,1639339816
9,100400911,1639560623
9,100613537,1639773249
9,100842976,1640002688
9,101067001,1640226713
9,101284903,1640444615
9,101495118,1640654830
9,101709440,1640869152
9,101917729,1641077441
9,102129578,1641289290
9,102341356,1641501068
9,102555953,1641715665
9,102773755,1641933467
9,103003224,1642162936
9,103229774,1642389486
9,103462669,1642622381
9,103699737,1642859449
9,103920453,1643080165
9,104134503,1643294215
9,104348900,1643508612
9,104558135,1643717847
9,104778084,1643937796
9,105008700,1644168412
9,105229564,1644389276
9,105443301,1644603013
9,105662348,1644822060
9,105875314,1645035026
9,106096086,1645255798
9,106315725,1645475437
9,106537401,1645697113
9,106750055,1645909767
9,106968400,1646128112
9,107190687,1646350399
9,107410843,1646570555
9,107632441,1646792153
9,107864609,1647024321
9,108088789,1647248501
9,108318439,1647478151
9,108563631,1647723343
9,108778404,1647938116
9,109005708,1648165420
9,109219120,1648378832
9,109446781,1648606493
9,109663534,1648823246
9,109873186,1649032898
9,110089204,1649248916
9,110323648,1649483360
9,110548364,1649708076
9,110759369,1649919081
9,110973203,1650132915
9,111183461,1650343173
9,111403665,1650563377
9,111622417,1650782129
9,111836529,1650996241
9,112053057,1651212769
9,112266025,1651425737
9,112485183,1651644895
9,112700499,1651860211
9,112923266,1652082978
9,113152224,1652311936
9,113379240,1652538952
9,113601291,1652761003
9,113815982,1652975694
9,114040597,1653200309
9,114267974,1653427686
9,114499139,1653658851
9,114726196,1653885908
9,114952339,1654112051
9,115179010,1654338722
9,115397890,1654557602
9,115626355,1654786067
9,115883860,1655043572
9,116107792,1655267504
9,116332237,1655491949
9,116543266,1655702978
9,116751664,1655911376
9,116960191,1656119903
9,117177541,1656337253
9,117394838,1656554550
9,117610166,1656769878
9,117824603,1656984315
9,118035638,1657195350
9,118255977,1657415689
9,118467728,1657627440
9,118694458,1657854170
9,118905185,1658064897
9,119109964,1658269676
9,119329048,1658488760
9,119545146,1658704858
9,119756908,1658916620
9,119971798,1659131510
9,120176030,1659335742
9,120382314,1659542026
9,120588554,1659748266
9,120801398,1659961110
9,121012271,1660171983
9,121218205,1660377917
9,121438761,1660598473
9,121649928,1660809640
9,121865113,1661024825
9,122081254,1661240966
9,122292837,1661452549
9,122511247,1661670959
9,122719327,1661879039
9,122937214,1662096926
9,123153817,1662313529
9,123372183,1662531895
9,123595819,1662755531
9,123814320,1662974032
9,124036463,1663196175
9,124259757,1663419469
9,124482030,1663641742
9,124695351,1663855063
9,124910824,1664070536
9,125126336,1664286048
9,125362224,1664521936
9,125598948,1664758660
9,125824188,1664983900
9,126035904,1665195616
9,126253465,1665413177
9,126463371,1665623083
9,126684392,1665844104
9,126911808,1666071520
9,127130704,1666290416
9,127345096,1666504808
9,127565470,1666725182
9,127804704,1666964416
9,128053891,1667213603
9,128280014,1667439726
9,128505494,1667665206
9,128718890,1667878602
9,128934821,1668094533
9,129145406,1668305118
9,129356840,1668516552
9,129577894,1668737606
9,129805862,1668965574
9,130011883,1669171595
9,130230571,1669390283
9,130462332,1669622044
9,130689199,1669848911
9,130924371,1670084083
9,131163113,1670322825
9,131404893,1670564605
9,131664142,1670823854
9,131904124,1671063836
9,132128419,1671288131
9,132354448,1671514160
9,132585663,1671745375
9,132822531,1671982243
9,133418769,1672578481
9,133652024,1672811736
9,133874573,1673034285
9,134100989,1673260701
9,134346237,1673505949
9,134568581,1673728293
9,134786306,1673946018
9,134999417,1674159129
9,135219325,1674379037
9,135447448,1674607160
9,135662985,1674822697
9,135879631,1675039343
9,136118526,1675278238
9,136340597,1675500309
9,136585603,1675745315
9,136798467,1675958179
9,137031991,1676191703
9,137288041,1676447753
9,137507118,1676666830
9,137714825,1676874537
9,137929791,1677089503
9,138138555,1677298267
9,138358079,1677517791
9,138582592,1677742304
9,138795126,1677954838
9,139032663,1678192375
9,139293060,1678452772
9,139508433,1678668145
9,139736663,1678896375
9,139959507,1679119219
9,140182384,1679342096
9,140415818,1679575530
9,140652749,1679812461
10,331096,1680704239
10,556501,1680929644
10,770569,1681143712
10,999875,1681373018
10,1221074,1681594217
10,1452856,1681825999
10,1668889,1682042032
10,1882121,1682255264
10,2092122,1682465265
10,2301200,1682674343
10,2510172,1682883315
10,2721964,1683095107
10,2933226,1683306369
10,3149395,1683522538
10,3364917,1683738060
10,3575786,1683948929
10,3787696,1684160839
10,3998979,1684372122
10,4209723,1684582866
10,4416169,1684789312
10,4622118,1684995261
10,4827724,1685200867
10,5083056,1685456199
10,5333978,1685707121
10,5549151,1685922294
10,5760255,1686133398
10,5990349,1686363492
10,6212230,1686585373
10,6444270,1686817413
10,6664853,1687037996
10,6898490,1687271633
10,7121145,1687494288
10,7338566,1687711709
10,7554094,1687927237
10,7775386,1688148529
10,7992558,1688365701
10,8208694,1688581837
10,8422779,1688795922
10,8635851,1689008994
10,8847330,1689220473
10,9058827,1689431970
10,9269098,1689642241
10,9481967,1689855110
10,9701561,1690074704
10,9912036,1690285179
10,10133020,1690506163
10,10347563,1690720706
10,10556519,1690929662
10,10780774,1691153917
10,10992057,1691365200
10,11199696,1691572839
10,11403802,1691776945
10,11618535,1691991678
10,11849580,1692222723
10,12083581,1692456724
10,12332656,1692705799
10,12572706,1692945849
10,12794332,1693167475
10,13018237,1693391380
10,13252020,1693625163
10,13495113,1693868256
10,13709129,1694082272
10,13929871,1694303014
10,14146296,1694519439
10,14357101,1694730244
10,14573277,1694946420
10,14792033,1695165176
10,15022545,1695395688
10,15273559,1695646702
10,15501295,1695874438
10,15723986,1696097129
10,15939643,1696312786
10,16160225,1696533368
10,16386968,1696760111
10,16608375,1696981518
10,16823717,1697196860
10,17042937,1697416080
10,17261404,1697634547
10,17482138,1697855281
10,18360283,1698733426
10,18574667,1698947810
10,18798262,1699171405
10,19030893,1699404036
10,19247546,1699620689
10,19478209,1699851352
10,19691092,1700064235
10,19911449,1700284592
10,20129724,1700502867
10,20343270,1700716413
10,20558211,1700931354
10,20793094,1701166237
10,21020003,1701393146
10,21239286,1701612429
10,21456237,1701829380
10,21690241,1702063384
10,21925202,1702298345
10,22154681,1702527824
10,22376162,1702749305
10,22606593,1702979736
10,22827485,1703200628
10,23038973,1703412116
10,23266682,1703639825
10,23482124,1703855267
10,23704833,1704077976
10,23934238,1704307381
10,24160361,1704533504
10,24381774,1704754917
10,24600814,1704973957
10,24818017,1705191160
10,25043158,1705416301
10,25266311,1705639454
10,25486793,1705859936
10,25709182,1706082325
10,25935893,1706309036
10,26160260,1706533403
10,26385752,1706758895
10,26606250,1706979393
10,26829660,1707202803
10,27068174,1707441317
10,27306810,1707679953
10,27540065,1707913208
10,27790906,1708164049
10,28007837,1708380980
10,28228851,1708601994
10,28448678,1708821821
10,28670036,1709043179
10,28895471,1709268614
10,29123220,1709496363
10,29340111,1709713254
10,29553067,1709926210
10,29786308,1710159451
10,30018041,1710391184
10,30235289,1710608432
10,30456089,1710829232
10,30685793,1711058936
10,30924546,1711297689
10,31156011,1711529154
10,31379036,1711752179
10,31603419,1711976562
10,31829180,1712202323
10,32053366,1712426509
10,32278267,1712651410
10,32514734,1712887877
10,32741013,1713114156
10,32999397,1713372540
10,33241644,1713614787
10,33461349,1713834492
10,33671026,1714044169
10,33889292,1714262435
10,34104570,1714477713
10,34330774,1714703917
10,34544025,1714917168
10,34754948,1715128091
10,34968647,1715341790
10,35197131,1715570274
10,35433797,1715806940
10,35664277,1716037420
10,35883867,1716257010
10,36099478,1716472621
10,36330605,1716703748
10,36545647,1716918790
10,36771480,1717144623
10,36995663,1717368806
10,37235643,1717608786
10,37527923,1717901066
10,37757279,1718130422
10,38000333,1718373476
10,38238878,1718612021
10,42919625,1723292768
10,43185716,1723558859
10,43445745,1723818888
10,43654193,1724027336
10,43876151,1724249294
10,44123837,1724496980
10,44343809,1724716952
10,44555336,1724928479
10,44796575,1725169718
10,45022629,1725395772
10,45237440,1725610583
10,45443988,1725817131
10,45680052,1726053195
10,45933242,1726306385
10,48310241,1728683384
10,49418273,1729791416
10,49632834,1730005977
10,49837952,1730211095
10,50046944,1730420087
10,50254618,1730627761
10,50466755,1730839898
10,50679291,1731052434
10,52093891,1732467034
10,52312292,1732685435
10,52607010,1732980153
10,52817711,1733190854
10,53028986,1733402129
10,53244584,1733617727
10,53460078,1733833221
10,53668816,1734041959
10,53888988,1734262131
10,54108387,1734481530
10,54329691,1734702834
10,54548421,1734921564
10,54764303,1735137446
10,54978640,1735351783
10,55197603,1735570746
10,55420728,1735793871
10,55638959,1736012102
10,55859571,1736232714
10,56081215,1736454358
10,56304592,1736677735
10,56514701,1736887844
10,56724658,1737097801
10,56939563,1737312706
10,57149088,1737522231
10,57359430,1737732573
10,57595517,1737968660
10,57813186,1738186329
10,58031172,1738404315
10,58248591,1738621734
10,58474678,1738847821
10,58684724,1739057867
10,58898832,1739271975
10,59109099,1739482242
10,59331738,1739704881
10,59549736,1739922879
10,59768236,1740141379
10,59987995,1740361138
10,60215112,1740588255
10,60433877,1740807020
10,60655960,1741029103
10,60867697,1741240840
10,61082768,1741455911
10,61309806,1741682949
10,61535396,1741908539
10,61755833,1742128976
10,61969214,1742342357
10,62179707,1742552850
10,62386468,1742759611
10,62602851,1742975994
10,62819493,1743192636
10,63029191,1743402334
10,63239928,1743613071
10,63452189,1743825332
10,63662895,1744036038
10,63875707,1744248850
10,64091316,1744464459
10,64303565,1744676708
10,64525295,1744898438
10,64745983,1745119126
10,64976101,1745349244
10,65200332,1745573475
10,65418885,1745792028
10,65648255,1746021398
10,65871850,1746244993
10,66086827,1746459970
10,66303923,1746677066
10,66516971,1746890114
10,66741360,1747114503
10,66960031,1747333174
10,67172891,1747546034
10,67397071,1747770214
10,67606636,1747979779
10,67824002,1748197145
10,68034399,1748407542
10,68264443,1748637586
10,68478699,1748851842
10,68692029,1749065172
10,68899839,1749272982
10,69120969,1749494112
10,69370714,1749743857
10,69625003,1749998146
10,69854431,1750227574
10,70081138,1750454281
10,70331935,1750705078
10,70576009,1750949152
10,70815211,1751188354
10,71044863,1751418006
10,71266119,1751639262
10,71480987,1751854130
10,71685385,1752058528
10,71904134,1752277277
10,72128304,1752501447
10,72351283,1752724426
10,72572535,1752945678
10,72783061,1753156204
10,72994037,1753367180
10,73201158,1753574301
10,73406426,1753779569
10,73616531,1753989674
10,73847026,1754220169
10,74086939,1754460082
10,74323734,1754696877
10,74558401,1754931544
10,74791121,1755164264
10,75023251,1755396394
10,75257905,1755631048
10,75539403,1755912546
10,75766127,1756139270
10,75999391,1756372534
10,76219156,1756592299
10,76442671,1756815814
10,76675180,1757048323
10,76892143,1757265286
10,77125276,1757498419
10,77346950,1757720093
10,77552487,1757925630
10,77761020,1758134163
10,77974910,1758348053
10,78190920,1758564063
10,78412342,1758785485
10,78638337,1759011480
10,78843317,1759216460
10,79050458,1759423601
10,79257812,1759630955
10,79472232,1759845375
10,79693923,1760067066
10,79929925,1760303068
10,80135911,1760509054
10,80341471,1760714614
10,80555698,1760928841
10,80759731,1761132874
10,80964102,1761337245
10,81170068,1761543211
10,81865217,1762238360
10,82121593,1762494736
10,82345813,1762718956
10,82569163,1762942306
10,82800664,1763173807
10,83013962,1763387105
10,83230018,1763603161
10,83449437,1763822580
10,83675181,1764048324
10,83887631,1764260774
10,84094631,1764467774
10,84309874,1764683017
10,84521197,1764894340
10,84733418,1765106561
10,84951485,1765324628
10,85172724,1765545867
10,85382584,1765755727
10,85600313,1765973456
10,85818835,1766191978
10,86046755,1766419898
10,86270947,1766644090
10,86497258,1766870401
10,86721010,1767094153
10,86944048,1767317191
10,87163127,1767536270
10,87378359,1767751502
10,87595793,1767968936
10,87808123,1768181266
10,88018508,1768391651
10,88235718,1768608861
10,88465870,1768839013
10,89184260,1769557403
10,89468565,1769841708
10,89686176,1770059319
10,89897495,1770270638
10,90105130,1770478273
10,90321394,1770694537
10,90535861,1770909004
10,90744037,1771117180
10,90954684,1771327827
10,91179775,1771552918
10,91401643,1771774786
10,91615503,1771988646
10,91834180,1772207323
10,92073082,1772446225
10,92287305,1772660448
10,92502284,1772875427
10,92720400,1773093543
10,92938260,1773311403
10,93164744,1773537887
10,93399883,1773773026
10,93627312,1774000455
10,93847241,1774220384
10,94087668,1774460811
10,94330257,1774703400
10,94567539,1774940682
10,94785978,1775159121
10,95008622,1775381765
10,95234451,1775607594
10,95460834,1775833977
10,95671875,1776045018
10,95888718,1776261861
10,96107774,1776480917
10,96339681,1776712824
10,96611965,1776985108
10,96874131,1777247274
10,97110004,1777483147
10,97321338,1777694481
10,97549133,1777922276
10,97779497,1778152640
10,97995980,1778369123
10,98206405,1778579548
10,98418221,1778791364
10,98655347,1779028490
10,98867659,1779240802
10,99096464,1779469607
10,99334899,1779708042
10,99564067,1779937210
10,99774275,1780147418
10,99995353,1780368496
10,100205016,1780578159
10,100428020,1780801163
10,100658877,1781032020
10,100900807,1781273950
10,101131262,1781504405
10,101353719,1781726862
10,101588365,1781961508
10,101830630,1782203773
10,102057159,1782430302
10,102300957,1782674100
10,102517473,1782890616
10,102731088,1783104231
10,102947273,1783320416
10,103175000,1783548143
10,103391764,1783764907
10,103612584,1783985727
10,103847646,1784220789
10,104086296,1784459439
10,104318575,1784691718
10,104549791,1784922934
10,104790477,1785163620
10,105026539,1785399682
10,105266162,1785639305
10,105481660,1785854803
10,105692443,1786065586
10,105903084,1786276227
10,106115964,1786489107
10,106334706,1786707849
10,106547901,1786921044
10,106758730,1787131873
10,106965052,1787338195
10,107186581,1787559724
10,107406270,1787779413
10,107631700,1788004843
10,107846884,1788220027
10,108060386,1788433529
10,108275370,1788648513
10,108485634,1788858777
10,108713466,1789086609
10,108926329,1789299472
10,109138443,1789511586
10,109350070,1789723213
10,109557549,1789930692
10,109767013,1790140156
10,109985681,1790358824
10,110203782,1790576925
10,110422980,1790796123
10,110636407,1791009550
10,110861943,1791235086
10,111087874,1791461017
10,111314178,1791687321
10,111549125,1791922268
10,111781644,1792154787
10,111999972,1792373115
10,112215292,1792588435
10,112432562,1792805705
10,112643315,1793016458
