sample	reads_total	reads_assigned_bins	percentage_duplicates	median_bin_count	filter_corr_value	ReadsKept	MedianBinCount	dups_percentage	sample_name	over_disp	tech
MDA231-9x-cell1657_S1657_R1_001	1651012	1364569	0.17	206	0.855	1364569	206	0.173495407665117	arc_well_mda231	0.00370031319136332	Arc-well-MDAMB231
MDA231-9x-cell1659_S1659_R1_001	1830691	1495800	0.18	226	0.912	1495800	226	0.182931472323838	arc_well_mda231	0.00377271873890889	Arc-well-MDAMB231
MDA231-9x-cell1662_S1662_R1_001	1654186	1354547	0.18	204	0.985	1354547	204	0.18113984763503	arc_well_mda231	0.00349936293124064	Arc-well-MDAMB231
MDA231-9x-cell1663_S1663_R1_001	1099545	927269	0.16	134	0.879	927269	134	0.15667935373268	arc_well_mda231	0.0100807629674823	Arc-well-MDAMB231
MDA231-9x-cell1664_S1664_R1_001	771005	657226	0.15	100	0.942	657226	100	0.147572324433694	arc_well_mda231	0.00349661910143053	Arc-well-MDAMB231
MDA231-9x-cell1674_S1674_R1_001	1393208	1151023	0.17	166	0.885	1151023	166	0.173832622264586	arc_well_mda231	0.0137684894238788	Arc-well-MDAMB231
MDA231-9x-cell1678_S1678_R1_001	1023010	842580	0.18	124	0.917	842580	124	0.176371687471286	arc_well_mda231	0.00275189731522083	Arc-well-MDAMB231
MDA231-9x-cell1680_S1680_R1_001	1545771	1262505	0.18	186	0.878	1262505	186	0.183252241114628	arc_well_mda231	0.00744857802567321	Arc-well-MDAMB231
MDA231-9x-cell1684_S1684_R1_001	1286078	1072878	0.17	158	0.915	1072878	158	0.165775326224381	arc_well_mda231	0.00833042658553903	Arc-well-MDAMB231
MDA231-9x-cell1687_S1687_R1_001	333773	282578	0.15	38	0.899	282578	38	0.153382688234219	arc_well_mda231	0.00393924018520748	Arc-well-MDAMB231
MDA231-9x-cell1689_S1689_R1_001	690329	581025	0.16	86	0.983	581025	86	0.158336097715727	arc_well_mda231	0.00423773657716108	Arc-well-MDAMB231
MDA231-9x-cell1696_S1696_R1_001	1291327	1067838	0.17	154	0.904	1067838	154	0.173069253566293	arc_well_mda231	0.0122780429662086	Arc-well-MDAMB231
MDA231-9x-cell1703_S1703_R1_001	1017706	840209	0.17	126	0.953	840209	126	0.174408915737944	arc_well_mda231	0.00373991174676773	Arc-well-MDAMB231
MDA231-9x-cell1709_S1709_R1_001	368278	309524	0.16	42	0.97	309524	42	0.159537088829634	arc_well_mda231	0.00908471335399107	Arc-well-MDAMB231
MDA231-9x-cell1712_S1712_R1_001	276279	231844	0.16	30	0.9	231844	30	0.160833794823349	arc_well_mda231	0.0150799891636613	Arc-well-MDAMB231
MDA231-9x-cell172_S172_R1_001	1130284	937396	0.17	142	0.953	937396	142	0.170654454986534	arc_well_mda231	0.00361174318197624	Arc-well-MDAMB231
MDA231-9x-cell1720_S1720_R1_001	740302	610792	0.17	90	0.99	610792	90	0.17494211821662	arc_well_mda231	0.00507096332290392	Arc-well-MDAMB231
MDA231-9x-cell1722_S1722_R1_001	529267	437041	0.17	64	0.956	437041	64	0.174252314994133	arc_well_mda231	0.00600820683258414	Arc-well-MDAMB231
MDA231-9x-cell1724_S1724_R1_001	1166531	974735	0.16	148	0.963	974735	148	0.164415690624595	arc_well_mda231	0.00382839176207832	Arc-well-MDAMB231
MDA231-9x-cell1726_S1726_R1_001	835215	698238	0.16	104	0.977	698238	104	0.164002083295918	arc_well_mda231	0.00469828932095983	Arc-well-MDAMB231
MDA231-9x-cell1727_S1727_R1_001	1050654	883900	0.16	124	0.825	883900	124	0.158714476887729	arc_well_mda231	0.0111620497856703	Arc-well-MDAMB231
MDA231-9x-cell1728_S1728_R1_001	928256	763994	0.18	114	0.959	763994	114	0.1769576496139	arc_well_mda231	0.00445201685735879	Arc-well-MDAMB231
MDA231-9x-cell173_S173_R1_001	489838	422022	0.14	60	0.829	422022	60	0.138445771867434	arc_well_mda231	0.0172629648285859	Arc-well-MDAMB231
MDA231-9x-cell1739_S1739_R1_001	1506847	1237633	0.18	182	0.946	1237633	182	0.178660474487456	arc_well_mda231	0.0075107833040334	Arc-well-MDAMB231
MDA231-9x-cell174_S174_R1_001	896207	756236	0.16	114	0.824	756236	114	0.15618155180667	arc_well_mda231	0.00343299002145374	Arc-well-MDAMB231
MDA231-9x-cell1748_S1748_R1_001	1291049	1067680	0.17	148	0.895	1067680	148	0.173013572683918	arc_well_mda231	0.0153685430430142	Arc-well-MDAMB231
MDA231-9x-cell1749_S1749_R1_001	1370645	1144996	0.16	174	0.883	1144996	174	0.16462979108376	arc_well_mda231	0.00687712685160539	Arc-well-MDAMB231
MDA231-9x-cell176_S176_R1_001	801481	670123	0.16	102	0.953	670123	102	0.163894091063918	arc_well_mda231	0.0063399361119177	Arc-well-MDAMB231
MDA231-9x-cell1764_S1764_R1_001	872120	738524	0.15	106	0.855	738524	106	0.153185341466771	arc_well_mda231	0.00402112994395896	Arc-well-MDAMB231
MDA231-9x-cell1767_S1767_R1_001	939648	782695	0.17	116	0.951	782695	116	0.167033825432502	arc_well_mda231	0.00251237862271155	Arc-well-MDAMB231
MDA231-9x-cell1768_S1768_R1_001	967545	800554	0.17	116	0.935	800554	116	0.172592489238227	arc_well_mda231	0.00223834062335841	Arc-well-MDAMB231
MDA231-9x-cell1774_S1774_R1_001	869645	737444	0.15	108	0.918	737444	108	0.152017202421678	arc_well_mda231	0.004086547296928	Arc-well-MDAMB231
MDA231-9x-cell1775_S1775_R1_001	843599	709806	0.16	102	0.943	709806	102	0.158597864625254	arc_well_mda231	0.0140004008343141	Arc-well-MDAMB231
MDA231-9x-cell1779_S1779_R1_001	1020072	859797	0.16	118	0.91	859797	118	0.157121262028563	arc_well_mda231	0.0148316898713902	Arc-well-MDAMB231
MDA231-9x-cell178_S178_R1_001	606060	509132	0.16	76	0.986	509132	76	0.15993135993136	arc_well_mda231	0.00304014377014199	Arc-well-MDAMB231
MDA231-9x-cell1783_S1783_R1_001	1318315	1103338	0.16	168	0.953	1103338	168	0.163069524354953	arc_well_mda231	0.00431615155628504	Arc-well-MDAMB231
MDA231-9x-cell1789_S1789_R1_001	887759	749486	0.16	102	0.919	749486	102	0.155755109213199	arc_well_mda231	0.0161331634224489	Arc-well-MDAMB231
MDA231-9x-cell1791_S1791_R1_001	802024	671635	0.16	98	0.976	671635	98	0.162574935413404	arc_well_mda231	0.0103806799760857	Arc-well-MDAMB231
MDA231-9x-cell1792_S1792_R1_001	815583	688131	0.16	104	0.991	688131	104	0.156271035565969	arc_well_mda231	0.00309542139525997	Arc-well-MDAMB231
MDA231-9x-cell18_S18_R1_001	2321528	1938955	0.16	290	0.962	1938955	290	0.164793618685624	arc_well_mda231	0.00321576321981348	Arc-well-MDAMB231
MDA231-9x-cell1811_S1811_R1_001	722174	590077	0.18	88	0.982	590077	88	0.182915751605569	arc_well_mda231	0.00329003016630825	Arc-well-MDAMB231
MDA231-9x-cell1816_S1816_R1_001	831977	693585	0.17	104	0.988	693585	104	0.166341136834312	arc_well_mda231	0.00347033064550933	Arc-well-MDAMB231
MDA231-9x-cell1822_S1822_R1_001	1465699	1214278	0.17	178	0.876	1214278	178	0.171536584250927	arc_well_mda231	0.0113973819376728	Arc-well-MDAMB231
MDA231-9x-cell1825_S1825_R1_001	993070	817032	0.18	118	0.875	817032	118	0.177266456543849	arc_well_mda231	0.0110959378993614	Arc-well-MDAMB231
MDA231-9x-cell1833_S1833_R1_001	1047926	892492	0.15	134	0.904	892492	134	0.148325358851675	arc_well_mda231	0.00320314904635179	Arc-well-MDAMB231
MDA231-9x-cell1838_S1838_R1_001	889610	734031	0.17	112	0.973	734031	112	0.174884499949416	arc_well_mda231	0.0047912558851683	Arc-well-MDAMB231
MDA231-9x-cell1842_S1842_R1_001	938664	778447	0.17	116	0.984	778447	116	0.170686209335822	arc_well_mda231	0.00326793078244244	Arc-well-MDAMB231
MDA231-9x-cell1845_S1845_R1_001	849910	726237	0.15	108	0.937	726237	108	0.145513054323399	arc_well_mda231	0.00372901705904891	Arc-well-MDAMB231
MDA231-9x-cell185_S185_R1_001	750610	646606	0.14	92	0.868	646606	92	0.13855930509852	arc_well_mda231	0.0147469731748186	Arc-well-MDAMB231
MDA231-9x-cell1853_S1853_R1_001	906196	741260	0.18	114	0.996	741260	114	0.182009190064842	arc_well_mda231	0.00464829972768328	Arc-well-MDAMB231
MDA231-9x-cell1854_S1854_R1_001	1010681	845674	0.16	120	0.921	845674	120	0.163263185911282	arc_well_mda231	0.0156916448535785	Arc-well-MDAMB231
MDA231-9x-cell1861_S1861_R1_001	1084924	920676	0.15	140	0.871	920676	140	0.151391249525312	arc_well_mda231	0.00485264635558001	Arc-well-MDAMB231
MDA231-9x-cell1866_S1866_R1_001	846685	703079	0.17	104	0.959	703079	104	0.169609713175502	arc_well_mda231	0.00378810536653688	Arc-well-MDAMB231
MDA231-9x-cell1871_S1871_R1_001	665837	555791	0.17	82	0.989	555791	82	0.165274684344667	arc_well_mda231	0.00637344417428595	Arc-well-MDAMB231
MDA231-9x-cell1874_S1874_R1_001	172938	152483	0.12	20	0.807	152483	20	0.118279383362824	arc_well_mda231	0.00832296646635519	Arc-well-MDAMB231
MDA231-9x-cell1878_S1878_R1_001	791288	657815	0.17	96	0.861	657815	96	0.168678155109139	arc_well_mda231	0.00588872680530356	Arc-well-MDAMB231
MDA231-9x-cell1879_S1879_R1_001	1177902	977020	0.17	144	0.821	977020	144	0.170542201303674	arc_well_mda231	0.00620320342956148	Arc-well-MDAMB231
MDA231-9x-cell1882_S1882_R1_001	591024	509478	0.14	78	0.985	509478	78	0.137974092422643	arc_well_mda231	0.0108851269145733	Arc-well-MDAMB231
MDA231-9x-cell1886_S1886_R1_001	849981	705290	0.17	102	0.83	705290	102	0.170228510990246	arc_well_mda231	0.0243871309093061	Arc-well-MDAMB231
MDA231-9x-cell1888_S1888_R1_001	1140516	931449	0.18	136	0.949	931449	136	0.183309133760508	arc_well_mda231	0.0080607071934358	Arc-well-MDAMB231
MDA231-9x-cell1890_S1890_R1_001	1083501	905850	0.16	136	0.828	905850	136	0.163960162473316	arc_well_mda231	0.00454175719161737	Arc-well-MDAMB231
MDA231-9x-cell1891_S1891_R1_001	250377	218924	0.13	32	0.873	218924	32	0.125622561177744	arc_well_mda231	0.0169850265972157	Arc-well-MDAMB231
MDA231-9x-cell1899_S1899_R1_001	1142430	973278	0.15	150	0.991	973278	150	0.148063338672829	arc_well_mda231	0.00311733669739316	Arc-well-MDAMB231
MDA231-9x-cell19_S19_R1_001	1098494	915681	0.17	126	0.893	915681	126	0.166421482502408	arc_well_mda231	0.0161868229474504	Arc-well-MDAMB231
MDA231-9x-cell190_S190_R1_001	697763	589477	0.16	88	0.951	589477	88	0.155190229347214	arc_well_mda231	0.00361625132719121	Arc-well-MDAMB231
MDA231-9x-cell1901_S1901_R1_001	797861	671900	0.16	102	0.876	671900	102	0.157873363906746	arc_well_mda231	0.00756438455618964	Arc-well-MDAMB231
MDA231-9x-cell1903_S1903_R1_001	813418	676112	0.17	100	0.869	676112	100	0.168801280522437	arc_well_mda231	0.00254776526126393	Arc-well-MDAMB231
MDA231-9x-cell1907_S1907_R1_001	751222	637358	0.15	94	0.984	637358	94	0.151571705833961	arc_well_mda231	0.00284980259877891	Arc-well-MDAMB231
MDA231-9x-cell1910_S1910_R1_001	1204680	1011154	0.16	148	0.862	1011154	148	0.160645150579407	arc_well_mda231	0.0116918370133009	Arc-well-MDAMB231
MDA231-9x-cell1912_S1912_R1_001	1205295	996024	0.17	146	0.916	996024	146	0.173626373626374	arc_well_mda231	0.0114715447760538	Arc-well-MDAMB231
MDA231-9x-cell1914_S1914_R1_001	1301935	1099301	0.16	170	0.965	1099301	170	0.155640642582003	arc_well_mda231	0.00286652228201658	Arc-well-MDAMB231
MDA231-9x-cell1917_S1917_R1_001	1021752	865580	0.15	130	0.984	865580	130	0.152847266264221	arc_well_mda231	0.00389923636027858	Arc-well-MDAMB231
MDA231-9x-cell1919_S1919_R1_001	1464741	1218427	0.17	180	0.859	1218427	180	0.168162152899386	arc_well_mda231	0.00911844120718314	Arc-well-MDAMB231
MDA231-9x-cell192_S192_R1_001	719081	608387	0.15	90	0.989	608387	90	0.153938151612962	arc_well_mda231	0.00406375889401515	Arc-well-MDAMB231
MDA231-9x-cell1920_S1920_R1_001	702528	599634	0.15	92	0.946	599634	92	0.146462489751298	arc_well_mda231	0.00399211647978208	Arc-well-MDAMB231
MDA231-9x-cell1923_S1923_R1_001	645004	547358	0.15	84	0.986	547358	84	0.151388208445219	arc_well_mda231	0.00379510099096335	Arc-well-MDAMB231
MDA231-9x-cell1930_S1930_R1_001	817096	709751	0.13	108	0.923	709751	108	0.131373792063601	arc_well_mda231	0.00460464613471715	Arc-well-MDAMB231
MDA231-9x-cell1932_S1932_R1_001	680315	579732	0.15	88	0.974	579732	88	0.147847688203259	arc_well_mda231	0.00378527701872137	Arc-well-MDAMB231
MDA231-9x-cell194_S194_R1_001	716945	601961	0.16	92	0.936	601961	92	0.160380503385894	arc_well_mda231	0.00302734256717218	Arc-well-MDAMB231
MDA231-9x-cell1958_S1958_R1_001	1128428	933222	0.17	128	0.886	933222	128	0.172989326744817	arc_well_mda231	0.0127534764345147	Arc-well-MDAMB231
MDA231-9x-cell1959_S1959_R1_001	1073325	895987	0.17	138	0.991	895987	138	0.165223021917872	arc_well_mda231	0.00371453354808862	Arc-well-MDAMB231
MDA231-9x-cell1964_S1964_R1_001	814551	673379	0.17	100	0.976	673379	100	0.17331265936694	arc_well_mda231	0.00996541038445459	Arc-well-MDAMB231
MDA231-9x-cell1966_S1966_R1_001	1049789	880542	0.16	128	0.941	880542	128	0.161220016593811	arc_well_mda231	0.00865741296180239	Arc-well-MDAMB231
MDA231-9x-cell1976_S1976_R1_001	762687	644488	0.15	98	0.99	644488	98	0.15497707447485	arc_well_mda231	0.00423021316211677	Arc-well-MDAMB231
MDA231-9x-cell1981_S1981_R1_001	656508	565505	0.14	84	0.928	565505	84	0.138616741913274	arc_well_mda231	0.00411151205796713	Arc-well-MDAMB231
MDA231-9x-cell1986_S1986_R1_001	878941	737601	0.16	104	0.882	737601	104	0.160807153153625	arc_well_mda231	0.0141785748769562	Arc-well-MDAMB231
MDA231-9x-cell1988_S1988_R1_001	761019	632367	0.17	94	0.962	632367	94	0.169052283845738	arc_well_mda231	0.0035446058009127	Arc-well-MDAMB231
MDA231-9x-cell199_S199_R1_001	866332	732590	0.15	102	0.907	732590	102	0.154377305698046	arc_well_mda231	0.0156332880401309	Arc-well-MDAMB231
MDA231-9x-cell1990_S1990_R1_001	1072910	898315	0.16	134	0.897	898315	134	0.162730331528274	arc_well_mda231	0.0101899997872239	Arc-well-MDAMB231
MDA231-9x-cell1991_S1991_R1_001	1046668	861921	0.18	130	0.989	861921	130	0.17650964775841	arc_well_mda231	0.00328795062684379	Arc-well-MDAMB231
MDA231-9x-cell1994_S1994_R1_001	185956	163332	0.12	24	0.898	163332	24	0.121663189141517	arc_well_mda231	0.00790675271183555	Arc-well-MDAMB231
MDA231-9x-cell1995_S1995_R1_001	842052	698032	0.17	104	0.979	698032	104	0.171034567936422	arc_well_mda231	0.00293666495199946	Arc-well-MDAMB231
MDA231-9x-cell200_S200_R1_001	714014	585554	0.18	86	0.946	585554	86	0.179912438691678	arc_well_mda231	0.0060903182027685	Arc-well-MDAMB231
MDA231-9x-cell2005_S2005_R1_001	782648	655719	0.16	96	0.918	655719	96	0.162178910570269	arc_well_mda231	0.00404810086966232	Arc-well-MDAMB231
MDA231-9x-cell201_S201_R1_001	778006	635740	0.18	94	0.943	635740	94	0.182859772289674	arc_well_mda231	0.0047119441543214	Arc-well-MDAMB231
MDA231-9x-cell2012_S2012_R1_001	1088631	886392	0.19	134	0.972	886392	134	0.185773691912136	arc_well_mda231	0.00337548287707714	Arc-well-MDAMB231
MDA231-9x-cell203_S203_R1_001	984213	810317	0.18	124	0.991	810317	124	0.176685331325638	arc_well_mda231	0.00270159741637345	Arc-well-MDAMB231
MDA231-9x-cell2031_S2031_R1_001	1639597	1341630	0.18	202	0.904	1341630	202	0.181731852400315	arc_well_mda231	0.00877781063407637	Arc-well-MDAMB231
MDA231-9x-cell2034_S2034_R1_001	225998	184651	0.18	26	0.9	184651	26	0.182952946486252	arc_well_mda231	0.0106100748928158	Arc-well-MDAMB231
MDA231-9x-cell2037_S2037_R1_001	1003220	824185	0.18	124	0.984	824185	124	0.178460357648372	arc_well_mda231	0.00440327790265904	Arc-well-MDAMB231
MDA231-9x-cell2039_S2039_R1_001	1473215	1216954	0.17	182	0.924	1216954	182	0.17394677626823	arc_well_mda231	0.00361540998106395	Arc-well-MDAMB231
MDA231-9x-cell2040_S2040_R1_001	1221096	988676	0.19	144	0.902	988676	144	0.190337205264779	arc_well_mda231	0.0143344566282705	Arc-well-MDAMB231
MDA231-9x-cell2043_S2043_R1_001	676509	558604	0.17	82	0.897	558604	82	0.174284451500276	arc_well_mda231	0.0241398883033643	Arc-well-MDAMB231
MDA231-9x-cell2046_S2046_R1_001	1099514	899473	0.18	134	0.909	899473	134	0.181935837106212	arc_well_mda231	0.010282825894853	Arc-well-MDAMB231
MDA231-9x-cell2060_S2060_R1_001	1318599	1090900	0.17	168	0.974	1090900	168	0.172682521373063	arc_well_mda231	0.00392211151708294	Arc-well-MDAMB231
MDA231-9x-cell2063_S2063_R1_001	1479129	1211415	0.18	178	0.864	1211415	178	0.180994355461897	arc_well_mda231	0.00433602350069226	Arc-well-MDAMB231
MDA231-9x-cell2066_S2066_R1_001	830380	690448	0.17	104	0.983	690448	104	0.168515619354994	arc_well_mda231	0.00679793392991017	Arc-well-MDAMB231
MDA231-9x-cell2072_S2072_R1_001	791308	640712	0.19	96	0.968	640712	96	0.190312748007097	arc_well_mda231	0.00302362736887504	Arc-well-MDAMB231
MDA231-9x-cell2079_S2079_R1_001	951213	777120	0.18	110	0.955	777120	110	0.183022099151294	arc_well_mda231	0.0128568957619896	Arc-well-MDAMB231
MDA231-9x-cell2085_S2085_R1_001	1249453	1026382	0.18	154	0.979	1026382	154	0.178534926884004	arc_well_mda231	0.00354529558898376	Arc-well-MDAMB231
MDA231-9x-cell2091_S2091_R1_001	278632	236350	0.15	32	0.902	236350	32	0.151748542880933	arc_well_mda231	0.00563818860247975	Arc-well-MDAMB231
MDA231-9x-cell2094_S2094_R1_001	727380	604847	0.17	90	0.915	604847	90	0.168458027440952	arc_well_mda231	0.00864988680430486	Arc-well-MDAMB231
MDA231-9x-cell2097_S2097_R1_001	595445	496532	0.17	74	0.884	496532	74	0.16611609804432	arc_well_mda231	0.00827466386982636	Arc-well-MDAMB231
MDA231-9x-cell2100_S2100_R1_001	904663	749942	0.17	112	0.959	749942	112	0.171026116907622	arc_well_mda231	0.0063325793835667	Arc-well-MDAMB231
MDA231-9x-cell2109_S2109_R1_001	1195391	996094	0.17	148	0.897	996094	148	0.166721181605015	arc_well_mda231	0.0112373375917745	Arc-well-MDAMB231
MDA231-9x-cell2117_S2117_R1_001	674598	567219	0.16	84	0.982	567219	84	0.159174797434917	arc_well_mda231	0.00601913705572821	Arc-well-MDAMB231
MDA231-9x-cell2119_S2119_R1_001	669153	557158	0.17	86	0.995	557158	86	0.167368299925428	arc_well_mda231	0.00381537320965428	Arc-well-MDAMB231
MDA231-9x-cell2122_S2122_R1_001	564150	472457	0.16	70	0.963	472457	70	0.162533014269255	arc_well_mda231	0.00669502353120463	Arc-well-MDAMB231
MDA231-9x-cell2123_S2123_R1_001	1136797	949878	0.16	142	0.962	949878	142	0.164426014495112	arc_well_mda231	0.00380922929356394	Arc-well-MDAMB231
MDA231-9x-cell2127_S2127_R1_001	657148	545055	0.17	82	0.969	545055	82	0.170574969413283	arc_well_mda231	0.00258055758413395	Arc-well-MDAMB231
MDA231-9x-cell2131_S2131_R1_001	981695	818369	0.17	126	0.908	818369	126	0.166371429007991	arc_well_mda231	0.00291299914353708	Arc-well-MDAMB231
MDA231-9x-cell2138_S2138_R1_001	313786	274760	0.12	40	0.868	274760	40	0.124371386868758	arc_well_mda231	0.0128728895566713	Arc-well-MDAMB231
MDA231-9x-cell2142_S2142_R1_001	1107387	928665	0.16	140	0.899	928665	140	0.161390733320872	arc_well_mda231	0.00310531283546363	Arc-well-MDAMB231
MDA231-9x-cell2144_S2144_R1_001	1356559	1121983	0.17	166	0.878	1121983	166	0.172919865630614	arc_well_mda231	0.00983782461286007	Arc-well-MDAMB231
MDA231-9x-cell2147_S2147_R1_001	841948	706835	0.16	104	0.939	706835	104	0.160476656515604	arc_well_mda231	0.0127463910872532	Arc-well-MDAMB231
MDA231-9x-cell2148_S2148_R1_001	1012956	834178	0.18	122	0.844	834178	122	0.176491377710384	arc_well_mda231	0.00352764971992902	Arc-well-MDAMB231
MDA231-9x-cell2151_S2151_R1_001	941307	774527	0.18	114	0.815	774527	114	0.177179177462826	arc_well_mda231	0.00327730943105851	Arc-well-MDAMB231
MDA231-9x-cell2153_S2153_R1_001	1081020	922404	0.15	140	0.974	922404	140	0.146728090137093	arc_well_mda231	0.00291476712713079	Arc-well-MDAMB231
MDA231-9x-cell2159_S2159_R1_001	1382545	1152715	0.17	170	0.804	1152715	170	0.166236903681254	arc_well_mda231	0.00354582503454263	Arc-well-MDAMB231
MDA231-9x-cell2160_S2160_R1_001	1007799	838742	0.17	124	0.846	838742	124	0.167748727672879	arc_well_mda231	0.00499661286625096	Arc-well-MDAMB231
MDA231-9x-cell2165_S2165_R1_001	1424860	1175744	0.17	180	0.93	1175744	180	0.174835422427467	arc_well_mda231	0.00601274072543919	Arc-well-MDAMB231
MDA231-9x-cell2167_S2167_R1_001	1042631	864684	0.17	128	0.876	864684	128	0.170671119504408	arc_well_mda231	0.0174628916797694	Arc-well-MDAMB231
MDA231-9x-cell2169_S2169_R1_001	842994	699651	0.17	104	0.958	699651	104	0.170040356159119	arc_well_mda231	0.0078410669870831	Arc-well-MDAMB231
MDA231-9x-cell2171_S2171_R1_001	1086856	880903	0.19	138	0.966	880903	138	0.189494284431424	arc_well_mda231	0.00300542148668422	Arc-well-MDAMB231
MDA231-9x-cell2172_S2172_R1_001	933432	761964	0.18	116	0.899	761964	116	0.183696294963104	arc_well_mda231	0.00786556543587644	Arc-well-MDAMB231
MDA231-9x-cell2173_S2173_R1_001	1269069	1040453	0.18	146	0.888	1040453	146	0.1801446572251	arc_well_mda231	0.0143236302631781	Arc-well-MDAMB231
MDA231-9x-cell2175_S2175_R1_001	395368	329095	0.17	48	0.988	329095	48	0.167623581068776	arc_well_mda231	0.00663505889858019	Arc-well-MDAMB231
MDA231-9x-cell2177_S2177_R1_001	898003	741086	0.17	112	0.912	741086	112	0.174739950757403	arc_well_mda231	0.0131868401279688	Arc-well-MDAMB231
MDA231-9x-cell2178_S2178_R1_001	860017	709710	0.17	100	0.87	709710	100	0.174772126597497	arc_well_mda231	0.0202093847546488	Arc-well-MDAMB231
MDA231-9x-cell2182_S2182_R1_001	1393233	1164083	0.16	174	0.988	1164083	174	0.164473566158711	arc_well_mda231	0.00258144744586855	Arc-well-MDAMB231
MDA231-9x-cell2183_S2183_R1_001	764996	637154	0.17	98	0.982	637154	98	0.167114599292022	arc_well_mda231	0.00516144662023085	Arc-well-MDAMB231
MDA231-9x-cell22_S22_R1_001	1113251	952987	0.14	148	0.936	952987	148	0.143960346768159	arc_well_mda231	0.0026593282146969	Arc-well-MDAMB231
MDA231-9x-cell220_S220_R1_001	1746010	1486164	0.15	220	0.864	1486164	220	0.148822744428726	arc_well_mda231	0.0108696003148117	Arc-well-MDAMB231
MDA231-9x-cell2200_S2200_R1_001	1194372	972848	0.19	136	0.936	972848	136	0.18547320265378	arc_well_mda231	0.0141854243325977	Arc-well-MDAMB231
MDA231-9x-cell221_S221_R1_001	1159856	992071	0.14	148	0.887	992071	148	0.144660199197142	arc_well_mda231	0.0113477523431448	Arc-well-MDAMB231
MDA231-9x-cell2212_S2212_R1_001	833374	683334	0.18	94	0.919	683334	94	0.180039214086353	arc_well_mda231	0.0165900554102336	Arc-well-MDAMB231
MDA231-9x-cell2221_S2221_R1_001	1073152	896551	0.16	130	0.873	896551	130	0.164562895097805	arc_well_mda231	0.0110876316708314	Arc-well-MDAMB231
MDA231-9x-cell2239_S2239_R1_001	644365	533801	0.17	80	0.838	533801	80	0.17158597999581	arc_well_mda231	0.0196992923467673	Arc-well-MDAMB231
MDA231-9x-cell2241_S2241_R1_001	747265	624273	0.16	96	0.919	624273	96	0.164589536509806	arc_well_mda231	0.00814542518688381	Arc-well-MDAMB231
MDA231-9x-cell2250_S2250_R1_001	843117	710169	0.16	100	0.829	710169	100	0.157686299766225	arc_well_mda231	0.0174260410283237	Arc-well-MDAMB231
MDA231-9x-cell226_S226_R1_001	803459	691630	0.14	104	0.982	691630	104	0.139184451228999	arc_well_mda231	0.00339908731618535	Arc-well-MDAMB231
MDA231-9x-cell2277_S2277_R1_001	780667	650822	0.17	94	0.94	650822	94	0.166325718904475	arc_well_mda231	0.00266537262269723	Arc-well-MDAMB231
